campaign_id,user_id,campaign_date,campaign_name,channel,impressions,clicks,spend,conversion
CAMP00064202,164202,2023-09-22,Facebook_Conversion,Facebook Ads,17296,541,289.26,15
CAMP00064203,164203,2024-07-01,Instagram_Stories,Instagram,18587,684,465.05,18
CAMP00064204,164204,2026-07-17,Email_Promotion,Email,2437,385,8.36,67
CAMP00064205,164205,2023-10-15,SEO_Brand,Organic Search,6225,482,67.69,29
CAMP00064206,164206,2022-09-02,Instagram_Stories,Instagram,4178,112,40.24,2
CAMP00064207,164207,2024-01-05,Instagram_Influencer,Instagram,3716,74,47.83,3
CAMP00064208,164208,2024-02-13,Google_Remarketing,Google Ads,2908,147,331.31,6
CAMP00064209,164209,2025-06-26,SEO_Content,Organic Search,17482,1199,289.77,100
CAMP00064210,164210,2023-02-22,Instagram_Stories,Instagram,6174,174,126.98,6
CAMP00064211,164211,2024-09-24,Referral_Invite,Referral,691,160,18.89,37
CAMP00064212,164212,2023-05-23,LinkedIn_B2B,LinkedIn,5101,227,518.36,18
CAMP00064213,164213,2023-06-26,Email_Welcome,Email,3164,551,26.19,89
CAMP00064214,164214,2026-02-12,Facebook_LeadGen,Facebook Ads,11374,191,182.37,7
CAMP00064215,164215,2025-01-16,Instagram_Stories,Instagram,7498,233,221.06,6
CAMP00064216,164216,2023-06-13,Google_Remarketing,Google Ads,11029,678,911.92,50
CAMP00064217,164217,2023-12-24,SEO_Content,Organic Search,15779,1256,63.78,125
CAMP00064218,164218,2023-11-08,Instagram_Influencer,Instagram,4928,106,62.31,3
CAMP00064219,164219,2026-01-24,LinkedIn_B2B,LinkedIn,16490,570,1665.96,48
CAMP00064220,164220,2023-11-13,Facebook_LeadGen,Facebook Ads,6396,204,138.36,12
CAMP00064221,164221,2025-12-24,Google_Remarketing,Google Ads,2792,163,336.92,10
CAMP00064222,164222,2025-09-11,Instagram_Stories,Instagram,15554,491,485.01,17
CAMP00064223,164223,2025-09-01,SEO_Product,Organic Search,6375,478,17.23,47
CAMP00064224,164224,2024-08-14,Google_Search,Google Ads,6244,432,904.6,21
CAMP00064225,164225,2024-02-13,SEO_Brand,Organic Search,6520,272,34.8,35
CAMP00064226,164226,2026-03-18,Referral_Partner,Referral,420,62,5.54,12
CAMP00064227,164227,2025-10-04,Facebook_Conversion,Facebook Ads,16534,326,141.56,15
CAMP00064228,164228,2024-04-04,SEO_Product,Organic Search,2823,213,36.94,26
CAMP00064229,164229,2023-02-19,LinkedIn_LeadGen,LinkedIn,14394,551,1672.69,69
CAMP00064230,164230,2023-04-22,Email_Welcome,Email,2039,403,21.01,46
CAMP00064231,164231,2026-08-15,Instagram_Influencer,Instagram,5397,99,56.7,3
CAMP00064232,164232,2023-11-22,Google_Remarketing,Google Ads,8971,610,1447.27,30
CAMP00064233,164233,2025-11-11,Facebook_Retargeting,Facebook Ads,1556,36,22.68,1
CAMP00064234,164234,2023-06-28,SEO_Content,Organic Search,844,82,8.69,9
CAMP00064235,164235,2023-01-10,Instagram_Stories,Instagram,802,29,22.06,1
CAMP00064236,164236,2022-01-01,Google_Display,Google Ads,1223,62,151.58,3
CAMP00064237,164237,2025-12-13,Google_Search,Google Ads,2395,166,244.57,12
CAMP00064238,164238,2023-11-12,Facebook_Conversion,Facebook Ads,16312,672,427.42,22
CAMP00064239,164239,2022-02-06,Referral_Partner,Referral,1260,353,28.75,77
CAMP00064240,164240,2025-02-03,Email_Promotion,Email,2951,660,11.9,111
CAMP00064241,164241,2023-11-01,Email_Promotion,Email,4654,979,87.69,148
CAMP00064242,164242,2023-02-21,LinkedIn_B2B,LinkedIn,960,44,175.13,4
CAMP00064243,164243,2026-05-09,SEO_Content,Organic Search,17872,1273,333.66,91
CAMP00064244,164244,2022-01-20,Google_Search,Google Ads,7363,267,399.06,13
CAMP00064245,164245,2025-10-29,Facebook_Retargeting,Facebook Ads,19296,306,322.71,16
CAMP00064246,164246,2024-06-16,SEO_Product,Organic Search,1075,57,8.96,4
CAMP00064247,164247,2022-10-30,SEO_Product,Organic Search,7496,565,52.93,50
CAMP00064248,164248,2024-07-25,Instagram_Influencer,Instagram,19383,640,594.89,25
CAMP00064249,164249,2026-02-08,SEO_Product,Organic Search,6436,401,13.45,54
CAMP00064250,164250,2024-08-01,Facebook_LeadGen,Facebook Ads,4184,172,130.24,9
CAMP00064251,164251,2022-08-29,Referral_Partner,Referral,916,103,42.87,25
CAMP00064252,164252,2024-11-21,Google_Display,Google Ads,10824,468,534.21,22
CAMP00064253,164253,2025-06-30,SEO_Product,Organic Search,6916,380,24.6,45
CAMP00064254,164254,2025-11-27,SEO_Brand,Organic Search,10449,836,31.06,116
CAMP00064255,164255,2025-11-24,SEO_Content,Organic Search,12445,757,113.93,105
CAMP00064256,164256,2026-04-19,LinkedIn_LeadGen,LinkedIn,9133,237,473.24,28
CAMP00064257,164257,2022-09-22,Instagram_Influencer,Instagram,3181,122,73.17,6
CAMP00064258,164258,2024-08-05,Referral_Partner,Referral,959,148,4.85,22
CAMP00064259,164259,2024-03-05,LinkedIn_B2B,LinkedIn,7240,312,851.82,32
CAMP00064260,164260,2025-03-13,LinkedIn_LeadGen,LinkedIn,3820,104,414.3,12
CAMP00064261,164261,2023-10-13,Referral_Invite,Referral,1337,362,81.63,58
CAMP00064262,164262,2025-09-14,Google_Display,Google Ads,18172,1242,2383.99,122
CAMP00064263,164263,2024-10-24,Instagram_Reels,Instagram,19072,559,222.98,26
CAMP00064264,164264,2025-01-29,Referral_Partner,Referral,467,95,12.69,12
CAMP00064265,164265,2024-10-09,Google_Search,Google Ads,3406,209,421.62,15
CAMP00064266,164266,2022-04-05,Referral_Invite,Referral,787,110,31.59,20
CAMP00064267,164267,2025-12-26,SEO_Content,Organic Search,13684,1181,125.18,173
CAMP00064268,164268,2025-01-17,Referral_Invite,Referral,468,116,8.21,25
CAMP00064269,164269,2025-03-28,Google_Display,Google Ads,10127,411,702.15,16
CAMP00064270,164270,2023-06-26,LinkedIn_SaaS,LinkedIn,15274,686,2432.33,61
CAMP00064271,164271,2022-11-10,Google_Display,Google Ads,12453,477,392.59,45
CAMP00064272,164272,2026-01-18,LinkedIn_B2B,LinkedIn,9776,155,517.0,15
CAMP00064273,164273,2025-08-02,Facebook_Retargeting,Facebook Ads,15128,499,328.03,26
CAMP00064274,164274,2024-05-12,Google_Remarketing,Google Ads,5786,395,717.43,28
CAMP00064275,164275,2026-07-03,Referral_Program,Referral,454,100,22.78,24
CAMP00064276,164276,2024-03-22,Instagram_Influencer,Instagram,12887,369,137.37,16
CAMP00064277,164277,2022-01-20,Referral_Invite,Referral,1178,294,89.72,48
CAMP00064278,164278,2023-04-22,Google_Display,Google Ads,11059,401,773.23,25
CAMP00064279,164279,2024-03-31,Google_Display,Google Ads,15119,1124,2558.09,86
CAMP00064280,164280,2024-04-27,Instagram_Stories,Instagram,15522,550,460.04,14
CAMP00064281,164281,2026-07-13,SEO_Content,Organic Search,8269,780,73.91,113
CAMP00064282,164282,2025-05-04,Email_Promotion,Email,4250,398,20.44,73
CAMP00064283,164283,2024-12-23,Instagram_Influencer,Instagram,16922,613,323.2,32
CAMP00064284,164284,2022-02-25,Facebook_LeadGen,Facebook Ads,6228,221,220.35,13
CAMP00064285,164285,2026-05-27,Facebook_Conversion,Facebook Ads,10292,455,302.29,11
CAMP00064286,164286,2025-07-13,Referral_Program,Referral,281,45,9.77,10
CAMP00064287,164287,2023-01-01,SEO_Content,Organic Search,6163,401,44.98,37
CAMP00064288,164288,2026-04-20,Google_Search,Google Ads,9550,603,1481.4,47
CAMP00064289,164289,2024-07-26,Facebook_LeadGen,Facebook Ads,12233,190,111.45,8
CAMP00064290,164290,2024-05-22,SEO_Content,Organic Search,17787,1655,221.66,245
CAMP00064291,164291,2025-10-04,Facebook_LeadGen,Facebook Ads,15198,544,400.81,16
CAMP00064292,164292,2023-09-17,Google_Search,Google Ads,12433,773,1114.59,57
CAMP00064293,164293,2023-06-24,Facebook_Retargeting,Facebook Ads,6155,238,238.28,13
CAMP00064294,164294,2025-01-06,Facebook_Retargeting,Facebook Ads,15395,301,209.91,9
CAMP00064295,164295,2022-12-16,LinkedIn_LeadGen,LinkedIn,14993,740,1204.64,98
CAMP00064296,164296,2025-07-24,Referral_Program,Referral,1296,270,17.35,55
CAMP00064297,164297,2026-04-16,Google_Search,Google Ads,13618,563,593.9,50
CAMP00064298,164298,2025-05-08,Google_Remarketing,Google Ads,8859,358,556.18,33
CAMP00064299,164299,2026-07-30,SEO_Brand,Organic Search,10405,468,88.9,48
CAMP00064300,164300,2026-06-16,Google_Remarketing,Google Ads,2433,162,231.28,8
CAMP00064301,164301,2023-07-24,Email_Welcome,Email,2047,350,13.75,37
CAMP00064302,164302,2023-01-24,Referral_Program,Referral,381,75,16.39,12
CAMP00064303,164303,2025-10-31,SEO_Content,Organic Search,13846,654,96.11,97
CAMP00064304,164304,2023-12-19,LinkedIn_B2B,LinkedIn,19135,851,2779.61,83
CAMP00064305,164305,2022-04-03,LinkedIn_SaaS,LinkedIn,14615,337,1148.46,24
CAMP00064306,164306,2022-04-13,Google_Search,Google Ads,8846,453,861.29,19
CAMP00064307,164307,2024-08-24,Google_Remarketing,Google Ads,15695,592,496.34,44
CAMP00064308,164308,2025-04-21,Referral_Partner,Referral,646,175,15.77,41
CAMP00064309,164309,2026-08-25,SEO_Product,Organic Search,13765,742,103.99,91
CAMP00064310,164310,2024-03-22,Referral_Invite,Referral,66,19,4.83,4
CAMP00064311,164311,2026-06-06,Facebook_Retargeting,Facebook Ads,18224,790,874.64,53
CAMP00064312,164312,2022-07-28,Instagram_Stories,Instagram,9984,151,58.53,8
CAMP00064313,164313,2024-05-15,SEO_Brand,Organic Search,14788,1464,85.45,179
CAMP00064314,164314,2023-12-03,SEO_Brand,Organic Search,14497,681,76.27,45
CAMP00064315,164315,2023-03-22,SEO_Content,Organic Search,5318,419,47.99,44
CAMP00064316,164316,2024-08-27,Instagram_Influencer,Instagram,7660,279,176.25,8
CAMP00064317,164317,2024-09-28,SEO_Brand,Organic Search,1732,102,7.56,9
CAMP00064318,164318,2026-05-05,Email_Promotion,Email,687,137,1.62,11
CAMP00064319,164319,2024-07-24,Facebook_Conversion,Facebook Ads,6820,266,131.44,16
CAMP00064320,164320,2025-10-12,Facebook_Retargeting,Facebook Ads,10305,281,169.4,17
CAMP00064321,164321,2024-11-24,Google_Search,Google Ads,7027,333,736.23,21
CAMP00064322,164322,2023-05-26,SEO_Product,Organic Search,2685,148,10.14,12
CAMP00064323,164323,2022-10-11,Email_Promotion,Email,2724,553,16.49,99
CAMP00064324,164324,2023-07-03,Google_Search,Google Ads,14469,840,1290.84,33
CAMP00064325,164325,2024-09-12,SEO_Brand,Organic Search,18778,1570,47.84,114
CAMP00064326,164326,2022-07-31,Google_Display,Google Ads,2764,181,196.85,10
CAMP00064327,164327,2024-04-29,Facebook_Conversion,Facebook Ads,15948,295,141.32,8
CAMP00064328,164328,2023-07-16,SEO_Content,Organic Search,9129,380,96.53,50
CAMP00064329,164329,2025-02-15,Facebook_LeadGen,Facebook Ads,2760,63,61.66,4
CAMP00064330,164330,2022-04-15,Google_Search,Google Ads,12801,935,1634.78,48
CAMP00064331,164331,2025-04-11,Referral_Invite,Referral,133,28,7.89,3
CAMP00064332,164332,2022-07-18,SEO_Product,Organic Search,13763,999,118.04,91
CAMP00064333,164333,2024-02-11,Referral_Partner,Referral,669,126,19.69,17
CAMP00064334,164334,2023-01-03,Google_Search,Google Ads,6366,352,663.29,24
CAMP00064335,164335,2025-09-27,Instagram_Reels,Instagram,11325,423,272.24,14
CAMP00064336,164336,2024-05-22,LinkedIn_LeadGen,LinkedIn,1482,50,194.02,6
CAMP00064337,164337,2025-03-09,Google_Remarketing,Google Ads,8185,564,987.36,43
CAMP00064338,164338,2023-10-27,Facebook_LeadGen,Facebook Ads,14367,476,368.45,29
CAMP00064339,164339,2022-02-05,Facebook_Conversion,Facebook Ads,12811,433,324.0,12
CAMP00064340,164340,2025-10-27,Facebook_LeadGen,Facebook Ads,15910,530,294.59,28
CAMP00064341,164341,2024-08-17,Google_Remarketing,Google Ads,12502,445,556.73,26
CAMP00064342,164342,2026-06-10,Facebook_Retargeting,Facebook Ads,7704,180,146.68,5
CAMP00064343,164343,2022-12-19,LinkedIn_B2B,LinkedIn,1862,91,330.38,5
CAMP00064344,164344,2023-11-25,Instagram_Reels,Instagram,14102,262,224.62,12
CAMP00064345,164345,2025-05-01,SEO_Product,Organic Search,1374,124,18.11,15
CAMP00064346,164346,2022-12-03,Instagram_Reels,Instagram,12045,457,384.4,20
CAMP00064347,164347,2023-11-08,Instagram_Stories,Instagram,14966,240,71.4,8
CAMP00064348,164348,2022-02-17,Email_Welcome,Email,1846,299,20.64,24
CAMP00064349,164349,2022-07-18,Instagram_Influencer,Instagram,10022,233,134.99,15
CAMP00064350,164350,2024-02-14,Google_Remarketing,Google Ads,18014,1189,2027.11,95
CAMP00064351,164351,2025-05-18,SEO_Content,Organic Search,18253,1119,265.37,149
CAMP00064352,164352,2022-05-03,Google_Remarketing,Google Ads,3881,273,659.53,16
CAMP00064353,164353,2023-11-19,Google_Remarketing,Google Ads,17228,1103,1538.09,80
CAMP00064354,164354,2024-04-25,SEO_Product,Organic Search,3576,146,7.11,12
CAMP00064355,164355,2025-06-07,Google_Display,Google Ads,17129,768,774.58,38
CAMP00064356,164356,2024-08-23,SEO_Brand,Organic Search,3268,207,57.82,19
CAMP00064357,164357,2024-11-30,Google_Remarketing,Google Ads,9567,430,616.04,19
CAMP00064358,164358,2022-04-08,Google_Display,Google Ads,13069,623,1126.94,52
CAMP00064359,164359,2024-08-20,SEO_Product,Organic Search,2236,103,12.24,6
CAMP00064360,164360,2025-06-16,Facebook_Retargeting,Facebook Ads,18401,438,434.52,13
CAMP00064361,164361,2024-10-20,Email_Promotion,Email,2978,254,24.51,22
CAMP00064362,164362,2022-09-18,Instagram_Reels,Instagram,14565,251,114.62,9
CAMP00064363,164363,2023-02-12,SEO_Content,Organic Search,7990,600,40.78,44
CAMP00064364,164364,2022-04-10,SEO_Product,Organic Search,19261,1687,95.48,217
CAMP00064365,164365,2024-08-30,Instagram_Influencer,Instagram,11730,295,151.69,13
CAMP00064366,164366,2025-09-15,Facebook_Conversion,Facebook Ads,12273,542,173.94,36
CAMP00064367,164367,2022-03-26,Facebook_Conversion,Facebook Ads,15845,694,592.55,46
CAMP00064368,164368,2022-01-28,SEO_Brand,Organic Search,13500,872,27.46,126
CAMP00064369,164369,2024-12-03,SEO_Brand,Organic Search,4066,376,31.12,48
CAMP00064370,164370,2022-04-29,Email_Welcome,Email,1837,330,28.46,27
CAMP00064371,164371,2023-01-26,Instagram_Influencer,Instagram,12648,444,252.94,13
CAMP00064372,164372,2023-02-17,Email_Promotion,Email,3522,809,13.44,75
CAMP00064373,164373,2026-02-26,Facebook_Conversion,Facebook Ads,19010,469,530.5,21
CAMP00064374,164374,2026-02-18,SEO_Product,Organic Search,13953,1309,266.91,145
CAMP00064375,164375,2023-08-26,Email_Promotion,Email,4076,787,22.86,105
CAMP00064376,164376,2026-07-29,Email_Promotion,Email,2114,213,3.84,20
CAMP00064377,164377,2026-01-24,Email_Welcome,Email,4185,558,26.27,101
CAMP00064378,164378,2025-03-06,Referral_Invite,Referral,1330,264,95.98,32
CAMP00064379,164379,2022-02-06,Google_Remarketing,Google Ads,14388,647,1236.59,62
CAMP00064380,164380,2022-10-06,Email_ProductUpdate,Email,2328,437,15.34,42
CAMP00064381,164381,2023-02-27,Google_Search,Google Ads,9234,345,325.01,20
CAMP00064382,164382,2026-04-19,Facebook_Conversion,Facebook Ads,11861,303,99.37,16
CAMP00064383,164383,2024-08-31,Instagram_Reels,Instagram,12858,485,388.49,19
CAMP00064384,164384,2023-08-18,Email_Promotion,Email,1984,301,4.85,53
CAMP00064385,164385,2023-04-07,LinkedIn_LeadGen,LinkedIn,17874,377,1261.69,36
CAMP00064386,164386,2022-12-09,Instagram_Stories,Instagram,16482,342,292.14,15
CAMP00064387,164387,2026-08-30,Google_Display,Google Ads,3471,108,103.18,9
CAMP00064388,164388,2024-05-26,Instagram_Stories,Instagram,11277,238,133.11,10
CAMP00064389,164389,2025-03-08,SEO_Product,Organic Search,3619,173,26.59,18
CAMP00064390,164390,2025-12-20,SEO_Product,Organic Search,16028,715,142.3,104
CAMP00064391,164391,2022-12-08,Instagram_Reels,Instagram,12743,504,303.05,30
CAMP00064392,164392,2026-03-18,LinkedIn_B2B,LinkedIn,16569,694,2215.21,79
CAMP00064393,164393,2026-04-27,SEO_Product,Organic Search,9667,914,153.18,125
CAMP00064394,164394,2023-07-12,SEO_Content,Organic Search,7628,507,74.65,70
CAMP00064395,164395,2025-06-22,Google_Search,Google Ads,4739,356,756.49,33
CAMP00064396,164396,2023-07-26,Referral_Program,Referral,735,171,48.1,40
CAMP00064397,164397,2022-06-25,Facebook_Retargeting,Facebook Ads,18182,713,549.79,30
CAMP00064398,164398,2025-01-23,Google_Search,Google Ads,13381,803,1925.95,34
CAMP00064399,164399,2022-01-01,SEO_Brand,Organic Search,1189,72,13.08,6
CAMP00064400,164400,2022-06-22,SEO_Brand,Organic Search,12286,861,100.38,70
CAMP00064401,164401,2025-11-13,SEO_Content,Organic Search,3276,168,30.42,18
CAMP00064402,164402,2024-01-23,Instagram_Influencer,Instagram,10752,179,173.87,12
CAMP00064403,164403,2025-09-11,Email_Promotion,Email,1320,318,10.82,35
CAMP00064404,164404,2025-03-21,SEO_Brand,Organic Search,19014,1417,354.49,92
CAMP00064405,164405,2025-07-30,SEO_Brand,Organic Search,9980,787,79.15,82
CAMP00064406,164406,2023-12-08,Facebook_Retargeting,Facebook Ads,19273,432,143.02,25
CAMP00064407,164407,2025-06-03,LinkedIn_B2B,LinkedIn,6220,204,541.31,12
CAMP00064408,164408,2025-05-11,Facebook_LeadGen,Facebook Ads,14294,501,337.35,13
CAMP00064409,164409,2022-08-19,LinkedIn_SaaS,LinkedIn,10809,237,618.67,24
CAMP00064410,164410,2022-08-14,SEO_Product,Organic Search,4364,253,63.93,37
CAMP00064411,164411,2025-08-01,Google_Display,Google Ads,12910,488,931.72,29
CAMP00064412,164412,2025-10-28,Referral_Program,Referral,1471,440,25.46,64
CAMP00064413,164413,2022-12-20,Instagram_Reels,Instagram,17617,625,577.29,38
CAMP00064414,164414,2025-03-01,Google_Remarketing,Google Ads,1783,61,129.32,5
CAMP00064415,164415,2023-08-19,SEO_Product,Organic Search,511,31,1.75,3
CAMP00064416,164416,2024-04-29,Instagram_Reels,Instagram,1479,38,18.56,2
CAMP00064417,164417,2023-06-21,Email_Welcome,Email,4640,1042,36.43,99
CAMP00064418,164418,2022-03-19,Referral_Partner,Referral,820,104,18.93,14
CAMP00064419,164419,2023-05-15,Referral_Partner,Referral,331,61,7.84,12
CAMP00064420,164420,2022-04-20,Google_Search,Google Ads,4822,264,371.15,10
CAMP00064421,164421,2022-07-11,SEO_Brand,Organic Search,17714,1313,161.44,141
CAMP00064422,164422,2024-12-17,Facebook_Conversion,Facebook Ads,3259,60,44.46,3
CAMP00064423,164423,2022-10-26,Email_Promotion,Email,2356,573,14.05,93
CAMP00064424,164424,2025-01-21,Google_Remarketing,Google Ads,1582,93,108.3,5
CAMP00064425,164425,2024-07-25,SEO_Content,Organic Search,7778,608,54.67,59
CAMP00064426,164426,2025-04-24,SEO_Brand,Organic Search,9596,948,139.97,127
CAMP00064427,164427,2022-06-23,Email_ProductUpdate,Email,2399,255,20.11,25
CAMP00064428,164428,2023-05-26,Facebook_Conversion,Facebook Ads,1375,51,48.03,1
CAMP00064429,164429,2024-06-01,Email_Welcome,Email,1017,119,3.09,14
CAMP00064430,164430,2023-12-29,Instagram_Stories,Instagram,15140,597,557.7,19
CAMP00064431,164431,2025-04-04,Google_Display,Google Ads,5896,417,494.19,16
CAMP00064432,164432,2023-11-27,Instagram_Influencer,Instagram,16957,466,168.02,30
CAMP00064433,164433,2022-07-02,SEO_Brand,Organic Search,9439,646,89.7,49
CAMP00064434,164434,2022-06-05,Facebook_LeadGen,Facebook Ads,7144,190,170.33,8
CAMP00064435,164435,2025-08-16,SEO_Brand,Organic Search,6170,286,30.5,20
CAMP00064436,164436,2022-10-15,Google_Remarketing,Google Ads,5746,386,501.38,17
CAMP00064437,164437,2022-02-10,Google_Search,Google Ads,6771,269,521.27,23
CAMP00064438,164438,2026-07-15,Google_Remarketing,Google Ads,14788,1028,1491.24,48
CAMP00064439,164439,2023-01-07,SEO_Brand,Organic Search,2700,230,32.18,27
CAMP00064440,164440,2026-08-14,Referral_Partner,Referral,971,104,13.94,18
CAMP00064441,164441,2023-04-11,Instagram_Influencer,Instagram,16223,329,197.47,16
CAMP00064442,164442,2025-02-23,SEO_Product,Organic Search,13474,1136,286.28,162
CAMP00064443,164443,2026-06-27,SEO_Content,Organic Search,1308,81,14.48,9
CAMP00064444,164444,2026-02-17,Email_Welcome,Email,3614,449,14.23,71
CAMP00064445,164445,2022-04-25,SEO_Content,Organic Search,11627,739,19.83,77
CAMP00064446,164446,2023-12-25,Facebook_LeadGen,Facebook Ads,19518,789,793.56,48
CAMP00064447,164447,2025-05-18,Instagram_Stories,Instagram,12580,291,127.58,19
CAMP00064448,164448,2024-02-28,SEO_Brand,Organic Search,11454,473,55.78,37
CAMP00064449,164449,2024-05-11,Referral_Program,Referral,1201,140,48.22,32
CAMP00064450,164450,2025-10-06,Facebook_Retargeting,Facebook Ads,17552,643,457.18,32
CAMP00064451,164451,2024-06-03,Instagram_Reels,Instagram,18159,378,330.17,16
CAMP00064452,164452,2025-08-06,Instagram_Influencer,Instagram,15844,389,314.83,25
CAMP00064453,164453,2025-03-29,Instagram_Stories,Instagram,6363,221,170.17,9
CAMP00064454,164454,2023-05-10,SEO_Content,Organic Search,19942,1488,159.18,187
CAMP00064455,164455,2022-10-18,Google_Search,Google Ads,16588,692,1349.22,50
CAMP00064456,164456,2023-03-05,Google_Display,Google Ads,4077,161,300.17,10
CAMP00064457,164457,2025-03-06,Google_Search,Google Ads,2353,151,316.74,7
CAMP00064458,164458,2023-08-17,Referral_Invite,Referral,139,40,9.1,5
CAMP00064459,164459,2026-07-24,Google_Display,Google Ads,7830,571,830.9,32
CAMP00064460,164460,2022-12-27,Facebook_Conversion,Facebook Ads,12245,204,143.71,7
CAMP00064461,164461,2025-02-16,Referral_Program,Referral,348,77,22.23,15
CAMP00064462,164462,2025-09-27,Google_Search,Google Ads,9417,723,812.33,43
CAMP00064463,164463,2023-02-15,Referral_Partner,Referral,789,97,40.41,22
CAMP00064464,164464,2026-01-04,Instagram_Reels,Instagram,10673,386,248.83,26
CAMP00064465,164465,2024-08-30,Email_Promotion,Email,2482,618,12.78,89
CAMP00064466,164466,2023-12-05,Google_Remarketing,Google Ads,13790,919,860.97,62
CAMP00064467,164467,2025-09-30,SEO_Brand,Organic Search,15418,933,82.85,121
CAMP00064468,164468,2026-02-27,Facebook_Retargeting,Facebook Ads,17741,642,441.5,32
CAMP00064469,164469,2023-07-30,Referral_Invite,Referral,1406,335,16.2,74
CAMP00064470,164470,2022-10-24,Referral_Partner,Referral,606,75,5.29,17
CAMP00064471,164471,2024-12-08,SEO_Product,Organic Search,9337,716,58.11,85
CAMP00064472,164472,2024-09-25,Referral_Invite,Referral,891,170,44.92,19
CAMP00064473,164473,2023-08-16,Facebook_Retargeting,Facebook Ads,7741,178,121.1,10
CAMP00064474,164474,2024-02-01,Google_Display,Google Ads,6837,430,648.48,23
CAMP00064475,164475,2023-04-26,Facebook_LeadGen,Facebook Ads,9372,205,76.01,13
CAMP00064476,164476,2024-07-30,SEO_Product,Organic Search,5089,394,39.97,52
CAMP00064477,164477,2025-12-17,SEO_Brand,Organic Search,16751,1162,226.16,142
CAMP00064478,164478,2024-09-07,Facebook_Retargeting,Facebook Ads,2879,117,115.63,7
CAMP00064479,164479,2023-04-29,Email_ProductUpdate,Email,1167,131,4.1,25
CAMP00064480,164480,2023-09-03,Facebook_Conversion,Facebook Ads,7934,233,94.67,11
CAMP00064481,164481,2025-06-10,SEO_Brand,Organic Search,7918,714,44.79,47
CAMP00064482,164482,2025-01-30,Facebook_Retargeting,Facebook Ads,10323,374,397.32,22
CAMP00064483,164483,2025-06-26,Instagram_Stories,Instagram,15817,396,274.32,10
CAMP00064484,164484,2026-04-19,Referral_Invite,Referral,764,136,36.03,18
CAMP00064485,164485,2023-10-08,Google_Search,Google Ads,6069,396,336.88,19
CAMP00064486,164486,2022-03-27,Referral_Invite,Referral,1293,238,69.05,46
CAMP00064487,164487,2026-01-18,Referral_Partner,Referral,637,172,26.51,20
CAMP00064488,164488,2023-04-19,Facebook_LeadGen,Facebook Ads,15715,479,324.38,19
CAMP00064489,164489,2022-01-17,Instagram_Stories,Instagram,19661,562,272.46,15
CAMP00064490,164490,2026-07-18,Google_Search,Google Ads,16306,1239,1093.12,55
CAMP00064491,164491,2026-01-28,Email_ProductUpdate,Email,3146,311,5.31,28
CAMP00064492,164492,2023-01-01,Email_Welcome,Email,2087,343,6.98,27
CAMP00064493,164493,2024-06-28,SEO_Content,Organic Search,6013,499,38.23,47
CAMP00064494,164494,2024-08-18,SEO_Product,Organic Search,9703,615,44.22,55
CAMP00064495,164495,2026-05-26,Referral_Partner,Referral,742,174,16.06,18
CAMP00064496,164496,2022-10-04,Facebook_LeadGen,Facebook Ads,12432,486,463.22,27
CAMP00064497,164497,2025-10-09,Google_Search,Google Ads,722,37,32.06,2
CAMP00064498,164498,2026-05-23,Google_Search,Google Ads,4292,173,232.87,8
CAMP00064499,164499,2022-05-26,Google_Remarketing,Google Ads,12952,430,961.88,40
CAMP00064500,164500,2024-06-22,Google_Search,Google Ads,11931,570,1098.75,48
CAMP00064501,164501,2025-02-27,Instagram_Stories,Instagram,5844,124,86.61,7
CAMP00064502,164502,2023-02-07,Instagram_Influencer,Instagram,1855,43,24.44,1
CAMP00064503,164503,2026-07-25,Facebook_LeadGen,Facebook Ads,4482,90,68.54,4
CAMP00064504,164504,2022-05-25,Email_ProductUpdate,Email,2134,517,11.46,61
CAMP00064505,164505,2024-03-31,Email_ProductUpdate,Email,4217,633,16.85,121
CAMP00064506,164506,2022-10-27,Instagram_Influencer,Instagram,6813,214,203.79,7
CAMP00064507,164507,2023-12-10,LinkedIn_LeadGen,LinkedIn,6928,107,223.1,8
CAMP00064508,164508,2022-03-24,Google_Search,Google Ads,9658,389,354.19,15
CAMP00064509,164509,2023-10-27,Google_Display,Google Ads,774,55,46.35,3
CAMP00064510,164510,2023-12-03,SEO_Brand,Organic Search,7754,645,157.37,86
CAMP00064511,164511,2023-02-03,SEO_Product,Organic Search,3412,174,18.44,16
CAMP00064512,164512,2022-11-07,Referral_Invite,Referral,872,222,10.58,22
CAMP00064513,164513,2024-05-07,Email_ProductUpdate,Email,4603,611,51.94,86
CAMP00064514,164514,2024-06-27,Facebook_Retargeting,Facebook Ads,15125,279,299.3,17
CAMP00064515,164515,2025-05-28,Google_Remarketing,Google Ads,19819,937,1075.32,93
CAMP00064516,164516,2025-05-12,Email_ProductUpdate,Email,4072,699,43.6,100
CAMP00064517,164517,2022-10-07,Facebook_Conversion,Facebook Ads,12100,278,317.89,10
CAMP00064518,164518,2023-06-27,Referral_Invite,Referral,193,31,8.9,6
CAMP00064519,164519,2025-08-31,Referral_Program,Referral,275,47,3.89,4
CAMP00064520,164520,2025-07-10,Email_Welcome,Email,4555,941,36.88,187
CAMP00064521,164521,2023-08-29,Referral_Invite,Referral,1351,253,60.28,34
CAMP00064522,164522,2025-09-22,Instagram_Reels,Instagram,18109,718,506.24,28
CAMP00064523,164523,2026-04-10,Google_Display,Google Ads,13702,1024,1194.19,90
